tip_id,DOB,GraduatedDate,InterviewedDate,StartDate,EndDate,DriversLicense,Course,CreatedDate
306,1991-11-19,2015-12-11,,2015-09-28,2015-12-11,No,Introduction to Masonry,2018-07-12
307,1991-10-09,,,2015-10-05,2015-10-06,No,Introduction to Masonry,2018-07-12
308,1975-09-12,,,,,No,Introduction to Masonry,2018-07-12
309,1995-01-19,,,,,No,Introduction to Masonry,2018-07-12
310,1983-09-25,,,,,Yes,Introduction to Masonry,2018-07-12
311,1991-10-24,,,2015-10-12,2015-11-17,No,Introduction to Masonry,2018-07-12
312,1974-10-20,,,,,No,Introduction to Masonry,2018-07-12
313,1990-10-09,,,2015-10-13,2015-10-16,Yes,Introduction to Masonry,2018-07-12
314,1995-01-09,,,2015-10-19,2015-10-20,No,Introduction to Masonry,2018-07-12
315,1979-04-26,,,,,No,Introduction to Masonry,2018-07-12
316,1982-08-09,2015-12-30,,2015-10-19,2015-12-30,Yes,Introduction to Masonry,2018-07-12
317,1980-12-02,,,,,Yes,Introduction to Masonry,2018-07-12
318,1988-07-29,2017-08-25,,2017-06-12,2017-08-25,No,Introduction to Masonry,2018-07-12
319,1979-11-16,2016-01-14,,2015-10-28,2016-01-14,No,Introduction to Masonry,2018-07-12
320,1970-04-22,2016-01-15,,2015-10-28,2016-01-15,No,Introduction to Masonry,2018-07-12
321,1994-03-17,2016-02-17,,2015-10-28,2016-02-17,No,Introduction to Masonry,2018-07-12
322,1992-02-18,,,2015-11-02,2015-11-03,No,Introduction to Masonry,2018-07-12
323,1976-06-27,2016-01-22,,2015-11-02,2016-01-22,No,Introduction to Masonry,2018-07-12
324,1979-09-11,2016-01-29,,2015-11-09,2016-01-29,No,Introduction to Masonry,2018-07-12
325,1978-11-10,2015-12-16,,2015-11-09,2015-12-16,No,Introduction to Masonry,2018-07-12
326,1991-04-03,2016-02-12,,2015-11-17,2016-02-12,No,Introduction to Masonry,2018-07-12
327,1985-04-20,,,2015-11-18,2015-11-20,No,Introduction to Masonry,2018-07-12
328,1990-05-24,,,2015-12-01,2015-12-03,,Introduction to Masonry,2018-07-12
329,1980-12-17,2016-02-12,,2015-11-23,2016-02-12,No,Introduction to Masonry,2018-07-12
330,1991-06-05,2016-02-12,,2015-11-23,2016-02-12,No,Introduction to Masonry,2018-07-12
331,1992-05-19,,,2015-11-23,2015-12-08,No,Introduction to Masonry,2018-07-12
332,1976-09-07,2016-02-17,,2015-12-07,2016-02-17,No,Introduction to Masonry,2018-07-12
333,1970-07-06,2016-03-04,,2015-12-14,2016-03-04,No,Introduction to Masonry,2018-07-12
334,1992-03-19,,,2015-12-07,2016-01-25,Yes,Introduction to Masonry,2018-07-12
335,1978-07-27,2016-02-09,,2015-12-14,2016-02-09,No,Introduction to Masonry,2018-07-12
336,1993-10-28,,,,,Yes,Introduction to Masonry,2018-07-12
337,1986-09-09,,,,,No,Introduction to Masonry,2018-07-12
338,1977-03-18,2016-03-18,,2016-01-04,2016-03-18,No,Introduction to Masonry,2018-07-12
339,1972-09-14,,,2016-01-04,2016-01-25,No,Introduction to Masonry,2018-07-12
340,1984-12-28,2016-03-18,,2016-01-04,2016-03-18,No,Introduction to Masonry,2018-07-12
341,1988-09-28,,,,,Yes,Introduction to Masonry,2018-07-12
342,1978-12-31,,,2016-04-04,2016-05-10,No,Introduction to Masonry,2018-07-12
343,1992-05-07,,,2016-01-11,2016-01-25,Yes,Introduction to Masonry,2018-07-12
344,1970-05-04,,,2016-01-18,2016-01-21,No,Introduction to Masonry,2018-07-12
345,1983-12-01,,,2016-01-18,2016-01-18,No,Introduction to Masonry,2018-07-12
346,1996-09-20,,,2016-02-29,2016-03-09,Yes,Introduction to Masonry,2018-07-12
347,1989-11-15,,,2016-01-18,,No,Introduction to Masonry,2018-07-12
348,1983-01-25,2016-02-19,,2016-01-25,2016-02-19,No,Introduction to Masonry,2018-07-12
349,1984-03-16,2016-03-18,,2016-01-25,2016-03-18,Yes,Introduction to Masonry,2018-07-12
350,1970-09-17,2016-04-07,,2016-01-27,2016-04-07,No,Introduction to Masonry,2018-07-12
351,1994-10-21,2016-04-07,,2016-01-25,2016-04-07,Yes,Introduction to Masonry,2018-07-12
352,1994-08-04,,,2016-02-01,2016-02-04,Yes,Introduction to Masonry,2018-07-12
353,1993-08-20,2016-04-01,,2016-02-01,2016-04-01,Yes,Introduction to Masonry,2018-07-12
354,1995-12-02,,,2016-02-01,2016-02-05,Yes,Introduction to Masonry,2018-07-12
355,1984-07-21,,,2016-02-08,,Yes,Introduction to Masonry,2018-07-12
356,1972-04-25,2016-04-22,,2016-02-08,2016-04-22,No,Introduction to Masonry,2018-07-12
357,1979-07-28,2016-04-22,,2016-02-10,2016-04-22,No,Introduction to Masonry,2018-07-12
358,1987-07-01,,,2016-02-08,2016-02-25,No,Introduction to Masonry,2018-07-12
359,1974-11-30,2016-04-29,,2016-02-15,2016-04-29,Yes,Introduction to Masonry,2018-07-12
360,1974-11-30,2016-04-29,,2016-02-15,2016-04-29,No,Introduction to Masonry,2018-07-12
361,1992-09-20,,,2016-02-15,2016-02-25,No,Introduction to Masonry,2018-07-12
362,1988-03-28,,,,,No,Introduction to Masonry,2018-07-12
363,1978-10-22,2016-05-06,,2016-02-22,2016-05-06,No,Introduction to Masonry,2018-07-12
364,1992-10-01,,,2016-02-22,2016-03-08,Yes,Introduction to Masonry,2018-07-12
365,1981-06-19,2017-12-15,,2017-10-30,2017-12-15,Yes,Introduction to Masonry,2018-07-12
366,1973-04-04,,,,,Yes,Introduction to Masonry,2018-07-12
367,1991-11-03,2016-05-20,,2016-03-07,2016-05-20,Yes,Introduction to Masonry,2018-07-12
368,1996-11-19,,,,,Yes,Introduction to Masonry,2018-07-12
369,1984-03-30,,,,,No,Introduction to Masonry,2018-07-12
370,1982-08-03,,,2016-03-14,2016-05-26,No,Introduction to Masonry,2018-07-12
371,1988-10-14,2016-06-10,,2016-03-14,2016-06-10,Yes,Introduction to Masonry,2018-07-12
372,1989-05-25,,,2016-03-14,2016-05-27,No,Introduction to Masonry,2018-07-12
373,1988-06-03,,,,,No,Introduction to Masonry,2018-07-12
374,1983-08-06,,,2016-03-21,2016-03-24,No,Introduction to Masonry,2018-07-12
375,1980-10-11,,,,,No,Introduction to Masonry,2018-07-12
376,1986-05-18,2016-07-11,,2016-05-02,2016-07-11,No,Introduction to Masonry,2018-07-12
377,1994-06-13,,,2016-03-22,2016-05-03,No,Introduction to Masonry,2018-07-12
378,1987-10-03,,,2016-03-28,2016-04-29,No,Introduction to Masonry,2018-07-12
379,1989-01-19,2016-06-03,,2016-03-21,2016-06-03,No,Introduction to Masonry,2018-07-12
380,1975-01-04,,,,,No,Introduction to Masonry,2018-07-12
381,1990-06-09,2016-06-17,,2016-04-04,2016-06-17,No,Introduction to Masonry,2018-07-12
382,1972-01-05,2017-02-10,,2016-04-11,2017-02-10,No,Introduction to Masonry,2018-07-12
383,1981-09-20,,,,,No,Introduction to Masonry,2018-07-12
384,1984-10-02,2016-07-01,,2016-04-11,2016-07-01,Yes,Introduction to Masonry,2018-07-12
385,1988-12-10,2016-06-17,,2016-04-25,2016-06-17,No,Introduction to Masonry,2018-07-12
386,1982-08-10,2016-06-27,,2016-05-09,2016-06-27,Yes,Introduction to Masonry,2018-07-12
387,1987-10-02,,,2016-05-02,2016-06-03,No,Introduction to Masonry,2018-07-12
388,1994-02-15,,,,,No,Introduction to Masonry,2018-07-12
389,1987-04-21,,,,,No,Introduction to Masonry,2018-07-12
390,1979-08-30,2016-07-22,,2016-05-09,2016-07-22,No,Introduction to Masonry,2018-07-12
391,1971-06-09,,,2016-05-09,2016-05-11,Yes,Introduction to Masonry,2018-07-12
392,1989-03-27,,,,,Yes,Introduction to Masonry,2018-07-12
393,1991-09-02,,,2016-10-08,2018-10-22,No,Introduction to Masonry,2018-07-12
394,1989-06-20,,,,,No,Introduction to Masonry,2018-07-12
395,1984-01-09,2017-06-02,,2016-05-18,2017-06-02,No,Introduction to Masonry,2018-07-12
396,1973-06-13,,,2016-05-18,2016-05-18,No,Introduction to Masonry,2018-07-12
397,1987-10-23,,,,,No,Introduction to Masonry,2018-07-12
398,1989-03-15,,,,,No,Introduction to Masonry,2018-07-12
399,1982-06-23,2016-09-02,,2016-05-23,2016-09-02,No,Introduction to Masonry,2018-07-12
400,1978-09-18,2016-08-12,,2016-05-31,2016-08-12,No,Introduction to Masonry,2018-07-12
401,1993-04-16,2016-07-15,,2016-05-31,2016-07-15,No,Introduction to Masonry,2018-07-12
402,1972-08-31,2016-08-12,,2016-05-31,2016-08-12,Yes,Introduction to Masonry,2018-07-12
403,1990-06-30,,,2016-05-31,2016-06-02,No,Introduction to Masonry,2018-07-12
404,1990-04-17,2016-11-04,,2016-05-31,2016-11-04,Yes,Introduction to Masonry,2018-07-12
405,1968-08-12,,,,,No,Introduction to Masonry,2018-07-12
406,1981-01-13,,,2016-06-06,2016-06-08,Yes,Introduction to Masonry,2018-07-12
407,1989-11-04,2018-03-02,,2016-06-06,2018-03-02,No,Introduction to Masonry,2018-07-12
408,1992-01-24,,,2016-06-06,2016-06-30,No,Introduction to Masonry,2018-07-12
409,1989-10-19,,,2016-06-06,2016-06-20,No,Introduction to Masonry,2018-07-12
410,1979-10-03,2016-08-26,,2016-06-13,2016-08-26,No,Introduction to Masonry,2018-07-12
411,1984-04-10,2016-08-24,,2016-06-13,2016-08-24,Yes,Introduction to Masonry,2018-07-12
412,1988-03-30,,,,,No,Introduction to Masonry,2018-07-12
413,1994-06-11,2016-09-09,,2016-06-27,2016-09-09,No,Introduction to Masonry,2018-07-12
414,1995-01-22,,,2016-06-27,2016-07-06,No,Introduction to Masonry,2018-07-12
415,1976-07-19,2016-09-02,,2016-06-22,2016-09-02,No,Introduction to Masonry,2018-07-12
416,1970-11-10,,,,,Yes,Introduction to Masonry,2018-07-12
417,1990-03-23,,,,,Yes,Introduction to Masonry,2018-07-12
418,1987-12-26,2016-09-16,,2016-07-05,2016-09-16,No,Introduction to Masonry,2018-07-12
419,1989-02-14,,,2016-07-11,2016-07-13,No,Introduction to Masonry,2018-07-12
420,1991-12-30,2016-10-07,,2016-07-25,2016-10-07,No,Introduction to Masonry,2018-07-12
421,1987-11-28,2016-10-21,,2016-07-25,2016-10-21,No,Introduction to Masonry,2018-07-12
422,1991-09-03,,,2016-07-11,2016-08-03,No,Introduction to Masonry,2018-07-12
423,1993-07-05,,,2016-07-11,2016-07-11,No,Introduction to Masonry,2018-07-12
424,1991-08-20,,,2016-07-18,2016-07-25,No,Introduction to Masonry,2018-07-12
425,1986-10-09,,,2016-07-18,2016-09-14,Yes,Introduction to Masonry,2018-07-12
426,1992-04-09,,,,,No,Introduction to Masonry,2018-07-12
427,1997-12-16,,,2016-07-25,2016-08-03,No,Introduction to Masonry,2018-07-12
428,1990-01-25,,,,,Yes,Introduction to Masonry,2018-07-12
429,1988-04-10,2016-10-05,,2016-07-25,2016-10-05,No,Introduction to Masonry,2018-07-12
430,1982-08-25,2016-10-28,,2016-08-22,2016-10-28,No,Introduction to Masonry,2018-07-12
431,1986-12-16,2016-10-05,,2016-07-27,2016-10-05,No,Introduction to Masonry,2018-07-12
432,1980-02-21,,,2016-08-10,2016-08-17,No,Introduction to Masonry,2018-07-12
433,1982-08-27,2016-10-10,,2016-08-01,2016-10-10,No,Introduction to Masonry,2018-07-12
434,1978-05-29,2016-10-07,,2016-08-10,2016-10-07,No,Introduction to Masonry,2018-07-12
435,1981-05-09,2016-10-28,,2016-08-15,2016-10-28,No,Introduction to Masonry,2018-07-12
436,1990-07-17,,,2016-08-22,2016-09-14,No,Introduction to Masonry,2018-07-12
437,1969-03-21,,,2016-09-12,2016-09-13,No,Introduction to Masonry,2018-07-12
438,1987-11-11,2016-10-28,,2016-08-15,2016-10-28,No,Introduction to Masonry,2018-07-12
439,1989-10-24,2016-10-28,,2016-08-22,2016-10-28,No,Introduction to Masonry,2018-07-12
440,1990-05-29,2016-11-11,,2016-08-29,2016-11-11,No,Introduction to Masonry,2018-07-12
441,1988-01-23,2016-11-18,,2016-09-26,2016-11-18,No,Introduction to Masonry,2018-07-12
442,1977-01-25,2016-11-18,,2016-09-06,2016-11-18,Yes,Introduction to Masonry,2018-07-12
443,1996-09-26,2016-11-11,,2016-08-29,2016-11-11,No,Introduction to Masonry,2018-07-12
444,1996-10-02,,,2016-11-02,2016-12-20,No,Introduction to Masonry,2018-07-12
445,1968-12-13,2016-12-09,,2016-09-26,2016-12-09,No,Introduction to Masonry,2018-07-12
446,1992-08-07,,,,,Yes,Introduction to Masonry,2018-07-12
447,1994-04-02,,,2016-09-13,2016-11-15,No,Introduction to Masonry,2018-07-12
448,1987-02-16,,,,,No,Introduction to Masonry,2018-07-12
449,1990-02-27,2016-12-02,,2016-09-19,2016-12-02,No,Introduction to Masonry,2018-07-12
450,1993-04-15,,,,,No,Introduction to Masonry,2018-07-12
451,1974-06-01,,,2016-10-10,2016-10-24,No,Introduction to Masonry,2018-07-12
452,1985-08-09,2016-12-09,,2016-09-19,2016-12-09,No,Introduction to Masonry,2018-07-12
453,1983-01-22,2016-12-02,,2016-09-19,2016-12-02,Yes,Introduction to Masonry,2018-07-12
454,1978-05-12,,,2016-10-11,2016-10-14,Yes,Introduction to Masonry,2018-07-12
455,1979-11-24,2016-12-23,,2016-10-10,2016-12-23,No,Introduction to Masonry,2018-07-12
456,1987-09-06,,,,,No,Introduction to Masonry,2018-07-12
457,1987-12-09,,,,,No,Introduction to Masonry,2018-07-12
458,1994-08-26,,,,,No,Introduction to Masonry,2018-07-12
459,1989-11-22,,,2016-10-17,2016-12-12,Yes,Introduction to Masonry,2018-07-12
460,1984-07-16,,,2016-10-17,2016-12-09,No,Introduction to Masonry,2018-07-12
461,1982-09-10,2017-01-20,,2016-10-31,2017-01-20,No,Introduction to Masonry,2018-07-12
462,1995-06-28,,,,,No,Introduction to Masonry,2018-07-12
463,1982-06-02,,,,,No,Introduction to Masonry,2018-07-12
464,1973-07-26,,,,,,Introduction to Masonry,2018-07-12
465,1993-12-16,2017-01-20,,2016-10-31,2017-01-20,No,Introduction to Masonry,2018-07-12
466,1990-07-04,2017-01-27,,2016-11-07,2017-01-27,No,Introduction to Masonry,2018-07-12
467,1989-01-16,2017-01-27,,2016-11-07,2017-01-27,No,Introduction to Masonry,2018-07-12
468,1983-02-04,,,,,No,Introduction to Masonry,2018-07-12
469,1986-09-25,2017-02-17,,2016-11-28,2017-02-17,No,Introduction to Masonry,2018-07-12
470,1979-02-01,,,,,No,Introduction to Masonry,2018-07-12
471,1983-01-15,,,2016-11-28,2016-12-07,No,Introduction to Masonry,2018-07-12
472,1995-01-17,,,2016-11-14,2016-11-16,No,Introduction to Masonry,2018-07-12
473,1985-02-22,2017-02-03,,2016-11-14,2017-02-03,No,Introduction to Masonry,2018-07-12
474,1978-01-16,,,2016-11-28,2017-01-13,No,Introduction to Masonry,2018-07-12
475,1986-03-19,,,2017-03-06,2017-03-09,No,Introduction to Masonry,2018-07-12
476,1995-08-28,2023-12-15,2023-09-20,2023-09-25,2023-12-15,No,Carpentry,2018-07-12
477,1976-03-30,,,,,No,Introduction to Masonry,2018-07-12
478,1995-09-23,,2024-02-01,2024-02-05,2024-02-13,Yes,Introduction to Masonry,2018-07-12
479,1989-04-13,,,2016-12-19,2016-12-19,No,Introduction to Masonry,2018-07-12
480,1986-04-10,,,2016-12-19,2017-01-31,No,Introduction to Masonry,2018-07-12
481,1988-06-06,2017-03-03,,2016-12-12,2017-03-03,No,Introduction to Masonry,2018-07-12
482,1979-12-16,,,2016-12-12,2017-01-16,,Introduction to Masonry,2018-07-12
483,1983-12-21,2017-02-17,,2016-12-19,2017-02-17,No,Introduction to Masonry,2018-07-12
484,1992-04-13,,,2017-01-30,2017-03-14,No,Introduction to Masonry,2018-07-12
485,1984-04-11,2017-02-24,,2017-01-02,2017-02-24,Yes,Introduction to Masonry,2018-07-12
486,1983-08-08,2017-02-17,,2017-01-02,2017-02-17,Yes,Introduction to Masonry,2018-07-12
487,1984-04-17,2017-03-17,,2017-01-02,2017-03-17,No,Introduction to Masonry,2018-07-12
488,1986-02-04,,,2017-01-02,2017-03-14,No,Introduction to Masonry,2018-07-12
489,1989-09-17,2017-04-03,,2017-01-23,2017-04-03,No,Introduction to Masonry,2018-07-12
490,1980-01-09,,,2017-01-23,2017-02-13,No,Introduction to Masonry,2018-07-12
491,1989-12-29,2017-04-13,,2017-01-30,2017-04-13,Yes,Introduction to Masonry,2018-07-12
492,1989-01-12,2017-04-07,,2017-01-23,2017-04-07,No,Introduction to Masonry,2018-07-12
493,1995-01-20,,,2017-01-30,2017-03-07,No,Introduction to Masonry,2018-07-12
494,1983-09-21,,,,,Yes,Introduction to Masonry,2018-07-12
495,1992-06-08,,,,,No,Introduction to Masonry,2018-07-12
496,1990-10-26,,,2017-02-06,2017-02-06,No,Introduction to Masonry,2018-07-12
497,1991-05-29,,,,,No,Introduction to Masonry,2018-07-12
498,1986-09-15,2017-04-21,,2017-02-06,2017-04-21,Yes,Introduction to Masonry,2018-07-12
499,1979-03-14,,,2017-02-06,2017-02-06,Yes,Introduction to Masonry,2018-07-12
500,1973-03-10,2017-04-13,,2017-02-13,2017-04-13,No,Introduction to Masonry,2018-07-12
501,1995-03-27,,,2017-02-13,2017-02-16,No,Introduction to Masonry,2018-07-12
502,1992-05-11,,,,,No,Introduction to Masonry,2018-07-12
503,1989-09-11,2017-04-12,,2017-02-27,2017-04-12,No,Introduction to Masonry,2018-07-12
504,1985-12-12,,,,,Yes,Introduction to Masonry,2018-07-12
505,1976-10-01,2017-05-05,,2017-02-20,2017-05-05,No,Introduction to Masonry,2018-07-12
506,1989-11-13,,,2017-02-20,2017-03-02,,Introduction to Masonry,2018-07-12
507,1994-11-09,2017-04-21,,2017-02-27,2017-04-21,,Introduction to Masonry,2018-07-12
508,1990-04-29,2017-04-21,,2017-02-20,2017-04-21,No,Introduction to Masonry,2018-07-12
509,1993-02-22,,,2017-02-20,2017-02-24,,Introduction to Masonry,2018-07-12
510,1996-04-04,,,,,Yes,Introduction to Masonry,2018-07-12
511,1994-07-22,2017-05-26,,2017-03-06,2017-05-26,No,Introduction to Masonry,2018-07-12
512,1994-05-22,,,2017-03-01,2017-04-04,No,Introduction to Masonry,2018-07-12
513,1967-04-28,,,,,Yes,Introduction to Masonry,2018-07-12
514,1994-12-03,,,2017-03-06,2017-03-07,No,Introduction to Masonry,2018-07-12
515,1982-01-11,,,2017-03-07,2017-03-20,Yes,Introduction to Masonry,2018-07-12
516,1984-01-28,,,,,No,Introduction to Masonry,2018-07-12
517,1990-09-29,,,2017-03-06,2017-04-28,Yes,Introduction to Masonry,2018-07-12
518,1974-07-29,,,,,No,Introduction to Masonry,2018-07-12
519,1982-03-29,2017-05-26,,2017-03-13,2017-05-26,No,Introduction to Masonry,2018-07-12
520,1994-09-02,,,2017-03-13,2017-05-01,Yes,Introduction to Masonry,2018-07-12
521,1981-03-16,,,2017-03-20,2017-03-22,No,Introduction to Masonry,2018-07-12
522,1995-02-06,,,2017-03-20,2017-04-04,No,Introduction to Masonry,2018-07-12
523,1997-10-06,,,2017-07-24,2017-08-01,Yes,Introduction to Masonry,2018-07-12
524,1995-02-17,,,2017-03-20,2017-03-22,No,Introduction to Masonry,2018-07-12
525,1985-07-07,,,,,Yes,Introduction to Masonry,2018-07-12
526,1977-12-29,2017-12-08,,2017-08-22,2017-12-08,No,Introduction to Masonry,2018-07-12
527,1996-04-17,,,,,Yes,Introduction to Masonry,2018-07-12
528,1989-11-25,,,2017-03-27,2017-03-31,No,Introduction to Masonry,2018-07-12
529,1988-05-31,,,,,No,Introduction to Masonry,2018-07-12
530,1976-04-03,2017-07-12,,2017-05-09,2017-07-12,No,Introduction to Masonry,2018-07-12
531,1977-03-31,2017-05-01,,2017-03-29,2017-05-01,Yes,Introduction to Masonry,2018-07-12
532,1971-08-02,,,,,No,Introduction to Masonry,2018-07-12
533,1984-01-29,2017-06-08,,2017-04-10,2017-06-08,No,Introduction to Masonry,2018-07-12
534,1974-02-22,,,2017-04-17,2017-04-21,No,Introduction to Masonry,2018-07-12
535,1995-08-05,,,,,No,Introduction to Masonry,2018-07-12
536,1988-11-09,,,,,No,Introduction to Masonry,2018-07-12
537,1995-08-04,,,2017-04-10,2017-06-02,No,Introduction to Masonry,2018-07-12
538,1994-01-07,2017-07-07,,2017-04-17,2017-07-07,No,Introduction to Masonry,2018-07-12
539,1987-05-16,,,2017-04-10,2017-05-09,,Introduction to Masonry,2018-07-12
540,1991-12-18,2017-09-01,,2017-05-22,2017-09-01,No,Introduction to Masonry,2018-07-12
541,1993-02-27,,,2017-04-24,2017-05-01,No,Introduction to Masonry,2018-07-12
542,1992-03-04,2017-06-19,,2017-04-17,2017-06-19,No,Introduction to Masonry,2018-07-12
543,1992-07-08,2017-06-30,,2017-04-17,2017-06-30,No,Introduction to Masonry,2018-07-12
544,1964-11-30,,,,,Yes,Introduction to Masonry,2018-07-12
545,1974-08-10,,,,,Yes,Introduction to Masonry,2018-07-12
546,1988-10-25,,,2017-04-24,2017-05-08,No,Introduction to Masonry,2018-07-12
547,1986-03-06,,,,,Yes,Introduction to Masonry,2018-07-12
548,1983-06-17,,,2017-04-24,2017-05-17,No,Introduction to Masonry,2018-07-12
549,1989-10-03,,,,,No,Introduction to Masonry,2018-07-12
550,1985-01-13,,,2017-05-16,2017-05-17,No,Introduction to Masonry,2018-07-12
551,1982-12-06,2017-06-27,,2017-05-01,2017-06-27,No,Introduction to Masonry,2018-07-12
552,1975-08-12,,,,,Yes,Introduction to Masonry,2018-07-12
553,1978-06-07,,,2017-05-01,2017-07-06,No,Introduction to Masonry,2018-07-12
554,1995-09-05,,,2017-05-08,2017-05-11,No,Introduction to Masonry,2018-07-12
555,1996-09-02,,,2017-05-09,2017-06-02,No,Introduction to Masonry,2018-07-12
556,1981-01-12,2017-07-21,,2017-05-08,2017-07-21,Yes,Introduction to Masonry,2018-07-12
557,1984-09-19,,,,,No,Introduction to Masonry,2018-07-12
558,1970-11-06,,,2017-05-15,2017-05-19,Yes,Introduction to Masonry,2018-07-12
559,1990-12-30,2017-07-18,,2017-05-22,2017-07-18,No,Introduction to Masonry,2018-07-12
560,1977-10-30,2017-08-04,,2017-05-22,2017-08-04,No,Introduction to Masonry,2018-07-12
561,1994-12-13,,,2017-06-05,2017-07-05,No,Introduction to Masonry,2018-07-12
562,1979-01-03,2017-08-11,,2017-05-22,2017-08-11,No,Introduction to Masonry,2018-07-12
563,1973-07-14,,,,,No,Introduction to Masonry,2018-07-12
564,1985-04-18,2017-08-11,,2017-05-30,2017-08-11,No,Introduction to Masonry,2018-07-12
565,1996-04-13,,,2017-05-30,2017-06-01,No,Introduction to Masonry,2018-07-12
566,1996-01-25,,,2017-06-19,2017-07-12,No,Introduction to Masonry,2018-07-12
567,1988-03-29,,,,,No,Introduction to Masonry,2018-07-12
568,1990-03-10,,,,,No,Introduction to Masonry,2018-07-12
569,1970-11-26,,,,,No,Introduction to Masonry,2018-07-12
570,1983-03-17,,,,,Yes,Introduction to Masonry,2018-07-12
571,1976-05-17,2017-09-01,,2017-06-19,2017-09-01,No,Introduction to Masonry,2018-07-12
572,1994-08-22,,,2017-06-13,2017-06-15,No,Introduction to Masonry,2018-07-12
573,1995-04-09,,,,,No,Introduction to Masonry,2018-07-12
574,1980-10-31,,,2017-06-13,2017-06-15,No,Introduction to Masonry,2018-07-12
575,1983-03-14,,,,,No,Introduction to Masonry,2018-07-12
576,1959-05-15,,,2017-06-19,2017-07-13,No,Introduction to Masonry,2018-07-12
577,1993-07-24,,,2017-07-17,2017-08-31,No,Introduction to Masonry,2018-07-12
578,1989-06-13,,,2017-06-19,2017-06-21,No,Introduction to Masonry,2018-07-12
579,1995-04-25,,,2017-06-26,2017-08-11,Yes,Introduction to Masonry,2018-07-12
580,1987-01-25,2017-09-08,,2017-06-26,2017-09-08,No,Introduction to Masonry,2018-07-12
581,1977-02-05,2017-09-15,,2017-07-05,2017-09-15,No,Introduction to Masonry,2018-07-12
